"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g813",4.80477621244618,5.80305223663361,1.67337983149257,3.46786313986919,0.000524614395430164,0.00321801511399734
"g1052",14.5949341740909,-2.78522151802447,0.803869052816831,-3.46477017402872,0.000530684787433552,0.00324349944088449
"g609",476.856785602815,0.990195723053926,0.286321712570349,3.4583326362671,0.000543529855845963,0.00331005771923459
"g1258",1983.63273559887,-1.80157842056315,0.521176952922614,-3.45674997802648,0.000546731853841049,0.00331762375825411
"g58",1490.61301936919,-1.44454163248314,0.418241777537698,-3.4538434706058,0.000552658047994154,0.0033416074116218
"g55",2131.47542891457,-2.86475055799692,0.830591011293746,-3.44905075909108,0.00056256094267784,0.00338937962972805
"g972",715.359428525239,1.47118031843024,0.427041343831443,3.44505359886403,0.000570946165545575,0.00342770162506617
"g340",139.566619500324,-2.04204205009512,0.594477135519877,-3.43502201865061,0.000592505684368677,0.00354456580790166
"g1068",122.636861908211,-1.3754940254999,0.40068882644633,-3.43282351469349,0.000597330779377523,0.00356084862495122
"g1498",42.425156078308,1.9674112375231,0.575463329274305,3.41882990181863,0.000628910280403959,0.00373594773587334
"g504",477.484293470386,-1.17219197616632,0.343124017273026,-3.41623412281745,0.000634936326328441,0.00375855664501417
"g485",56.3040412750887,-1.46401451205856,0.430613462961533,-3.39983451049076,0.000674266484802495,0.00397746745216246
"g1293",1437.35430053349,0.844535406789116,0.249137466063073,3.38983702505552,0.000699341863022532,0.00411106171561509
"g1227",225.661439580817,2.3633465331239,0.697950567301181,3.38612309215885,0.000708875791975797,0.00415268759797587
"g811",452.356125016078,1.45118696791379,0.430541779437611,3.3706066106044,0.000750028784102865,0.00437861631546948
"g1832",1738.46346595333,1.17401680075749,0.348536570378083,3.36841783771486,0.000756009263557189,0.00439836317251657
"g1014",650.768398730107,1.13741221143625,0.337907855317766,3.36604252767855,0.000762549509532475,0.00442122027273452
"g1579",712.973245768157,0.986951015877222,0.293393035748384,3.3639210738582,0.000768435153855603,0.00442593009080591
"g1508",86.1355619079764,-1.53635500368946,0.456723099039058,-3.36386534187113,0.000768590340636112,0.00442593009080591
"g349",62.8203555144216,-2.26706344816042,0.674346896802486,-3.36186532318904,0.000774178726793189,0.00444299859139278
"g248",137.392368428753,-1.78379639531895,0.530952731534615,-3.35961431098251,0.000780513538086344,0.00445640535727094
"g961",33.3404651071848,2.36563905764932,0.704233926636225,3.35916656124308,0.000781779321387756,0.00445640535727094
"g235",329.414212263461,-1.50588325895301,0.449747867289631,-3.34828326819667,0.000813138530104072,0.00461960916599394
"g391",90.6255435162764,-2.75475368646046,0.823085022998987,-3.34686406566269,0.000817312782073199,0.00462779444832751
