"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1778",1162.76611710468,0.92251853415348,0.353420326663997,2.61025884634681,0.0090473735889627,0.0308814586413586
"g1670",378.885178120617,1.1262305793922,0.432706199406629,2.60276044331374,0.0092476545737621,0.0315015677935196
"g1109",808.514303626018,0.960196323761938,0.369436365407037,2.5990844802298,0.00934727662200528,0.0317769865884637
"g820",280.499245994751,-1.1268057795073,0.433824741291,-2.59737555805161,0.00939391519178991,0.0318715399192391
"g1528",549.523478020227,0.857280863186207,0.330954613752853,2.59032757835006,0.00958846414359354,0.0324665395902077
"g1250",37.5672071165694,-1.78875396121369,0.691208093870346,-2.58786605231683,0.00965725258327809,0.0326232999696684
"g325",2436.47194105504,-1.47953058757921,0.571844772611142,-2.58729406727531,0.00967329981380598,0.0326232999696684
"g1278",1196.54614140259,-1.06173752593943,0.410530763421614,-2.5862556976005,0.00970249237428212,0.0326566989854068
"g332",1522.44782319171,-0.99447351595497,0.384653842202334,-2.58537263078179,0.00972738053597452,0.0326755064432636
"g176",2358.19660973853,-1.05755982763011,0.409671914177635,-2.58147993804514,0.00983777091281015,0.032980883476015
"g331",575.762806385629,-0.83598720435733,0.324984415776186,-2.57239167103036,0.0100998558163701,0.0337926005871829
"g1251",3576.19813077629,-1.02456589565384,0.399538654905032,-2.5643723906949,0.0103362579895701,0.0345153545884461
"g856",1237.27209409797,-1.4924299497984,0.583002274780399,-2.55990416222743,0.0104701032414065,0.0348934739915379
"g1890",46.879847947969,-1.69809407663366,0.66419076204035,-2.55663609565606,0.0105689718630739,0.0351336791307135
"g943",20.947592548124,2.75755457585846,1.07879125937457,2.55615213035481,0.0105836836129143,0.0351336791307135
"g1639",396.878521980895,1.42936882905331,0.565097498360218,2.52941984914286,0.0114251265795809,0.0378527187851867
"g1113",8.87087963425484,3.14075213268333,1.24349337739162,2.52574898249272,0.0115451939782887,0.0381042661492029
"g1017",33.9070006643742,-1.30253780758769,0.515708999813061,-2.52572246763164,0.011546065289156,0.0381042661492029
"g945",103.090122937452,1.28665071123008,0.510350701663512,2.52111088911248,0.0116984979646903,0.0385322121677444
"g1452",182.476261583801,-1.05833704998326,0.420918111725891,-2.51435379115373,0.0119250737579199,0.0391938475968989
"g1405",9.31097048472308,-2.35344218689906,0.936277771031839,-2.51361536043455,0.0119500687835242,0.0391938475968989
"g844",35.1135987875899,-1.40448515355997,0.559012913865368,-2.51243776078172,0.0119900252754581,0.0391938475968989
"g87",1055.239072453,0.83573140410495,0.33264524937687,2.51238039824855,0.0119919746339005,0.0391938475968989
"g1350",131.786698514235,-1.63201808259832,0.649831616884713,-2.51144764304051,0.0120237120280522,0.0392218583111608
"g784",50.4846990032698,-1.24057128891719,0.496086686062074,-2.50071474154007,0.0123942966174463,0.0403529695641089
"g827",325.555483332553,0.80836064560075,0.323503623297981,2.49876844456905,0.0124625713204083,0.0404461630713599
"g387",995.784375196084,0.889249967768358,0.355972994022031,2.49808267116276,0.012486706991576,0.0404461630713599
"g635",106.536864901853,-1.36035706680187,0.544609251238101,-2.49785890289097,0.0124945914272423,0.0404461630713599
"g1372",57.1257829440709,-1.27172506460453,0.509532343465261,-2.49586720237561,0.0125649631166973,0.0405963407568102
"g137",4948.95493138179,0.945099188955111,0.379181729692318,2.49247027203025,0.0126857949505332,0.0409086682881003
"g1041",103.745753991853,-1.34605924442537,0.540553209731684,-2.49015123801321,0.0127688747164133,0.0410004070703221
"g685",986.766120973535,0.848453842178685,0.340759133775761,2.48989317697062,0.0127781495022795,0.0410004070703221
"g645",74698.7982064503,1.0089644035654,0.405263557950464,2.48964996672295,0.0127868960030302,0.0410004070703221
"g424",548.81442901159,0.901254613399017,0.362168416295089,2.48849588436969,0.0128284721964201,0.0410559611125505
"g854",16.4379389221322,-2.49834409706938,1.0051905390764,-2.485443306465,0.0129390194986104,0.0413316226625422
"g1056",127.558191696457,1.18506988113749,0.477532476877522,2.48165295245759,0.0130774572511836,0.0416951697292914
"g1024",1841.93992453581,1.15755254622999,0.467142858166677,2.47794122503094,0.013214291107672,0.0420522459497907
"g302",500.19489945204,-0.832063900270883,0.336157930508796,-2.47521722605652,0.0133155159490663,0.042294875237841
"g70",31.5891224082116,-2.0424634163112,0.825847266846377,-2.47317330734853,0.0133919182344761,0.0424578980729739
"g520",7583.85216749588,1.02228419237854,0.413474476184762,2.47242393729216,0.0134200268233218,0.0424674867511848
"g1975",793.841332526831,-1.39118608513045,0.562994945266431,-2.4710454273654,0.0134718704139637,0.0425520086023144
"g1378",11340.3093310625,1.11262196802928,0.45066106907619,2.46886639289709,0.0135541814925387,0.0427322705155828
"g918",3821.77044046128,-1.80151585854573,0.731794980770307,-2.46177673513066,0.01382506975582,0.0434090283441704
"g1952",396.537743719617,-1.24624037200811,0.506308038829962,-2.4614271874649,0.0138385483997296,0.0434090283441704
"g1626",426.580861041242,-1.39699719454372,0.567598877743307,-2.46124023376858,0.0138457621416728,0.0434090283441704
"g1617",9.16578286417015,-2.66822386433496,1.08509268752352,-2.45898243994675,0.0139331432629841,0.0435500653554785
"g751",184.772890911377,-1.39337355706447,0.566700137646441,-2.45874928291227,0.0139421945792495,0.0435500653554785
"g1241",441.192488067723,-0.863495771716416,0.351448869636432,-2.45695987757675,0.0140118334834755,0.0436869872698416
"g1739",61.2920162856614,-2.20961847012402,0.900096215920742,-2.45486919180492,0.0140935861865603,0.0438611055401592
"g1625",267.579395778031,-1.44117070424065,0.587506104814025,-2.4530310279871,0.0141658119062374,0.043999691541452
"g457",5278.66730668435,1.55403559729497,0.633675656076884,2.45241486301695,0.0141900954410117,0.043999691541452
"g106",1737.80250923452,0.89014386190961,0.363160361885031,2.45110412735906,0.0142418747445808,0.0440795136061707
"g899",9.20469030801294,-3.16181990529625,1.29043791468856,-2.45019141897991,0.0142780287588466,0.0441107713297945
"g1325",402.535892523406,0.84858161529169,0.346845522018225,2.44656932675378,0.0144223057863268,0.0444753437090187
"g175",615.244643917408,-0.760710368942393,0.311543448447157,-2.44174728351388,0.0146163743624727,0.0449918578103024
"g489",961.566335532179,1.02823393836912,0.421812301128635,2.4376575448793,0.0147827710309683,0.0454214725143909
"g421",784.796636701062,0.773647851792859,0.318358028100607,2.43011887090962,0.015093871521908,0.0462351469715028
"g922",7.71065019162168,3.20942585595903,1.32079552972574,2.42991877525923,0.0151022068961849,0.0462351469715028
"g1817",844.123900648459,0.934481188861742,0.385681514631132,2.42293486571553,0.0153956868005971,0.0469687370966275
"g1314",535.434392882953,1.03133332405587,0.425661317117109,2.4228965202683,0.0153973119247657,0.0469687370966275
"g789",8450.02168588628,0.97105624475517,0.401225473811703,2.42022580353632,0.0155108721161375,0.0472300476485987
"g1992",17.6635810749485,1.8910675130984,0.782575933940409,2.41646520303345,0.0156720241049411,0.0476350750622355
"g208",601.302685334773,-1.03544714959946,0.428983859006593,-2.41372053484079,0.015790568656341,0.0478368068879672
"g1216",643.749040632391,-0.700234642714954,0.290117958570233,-2.41362046722605,0.0157949055229614,0.0478368068879672
"g1002",47.9840994598794,-1.45506572818199,0.604773570569809,-2.40596778528376,0.0161296869820278,0.0487635001081663
"g1776",765.666630470868,-1.24671787785526,0.518973693184145,-2.40227567259925,0.0162934245310071,0.0491707089679057
"g459",741.685756709247,0.889157226058313,0.370882335478701,2.3974105558591,0.016511411621872,0.0497398930174898
